year,month,maxt,mint,date
2010.0,5.0,15.1,6.3,5
2010.0,6.0,19.759999999999998,10.459999999999999,5
2010.0,7.0,20.18,12.620000000000001,5
2010.0,8.0,18.880000000000003,10.9,5
2010.0,9.0,17.32,10.120000000000001,5
2010.0,10.0,13.4,6.9,5
2010.0,11.0,7.82,2.2600000000000002,5
2010.0,12.0,3.2399999999999998,-2.4,5
2011.0,1.0,6.640000000000001,1.3800000000000001,5
2011.0,2.0,9.22,3.62,5
2011.0,3.0,10.3,2.85,4
2011.0,4.0,16.5,6.840000000000001,5
2011.0,5.0,15.940000000000001,7.88,5
2011.0,6.0,17.68,9.24,5
2011.0,7.0,19.240000000000002,10.540000000000001,5
2011.0,8.0,18.7,10.940000000000001,5
2011.0,9.0,18.14,10.78,5
2011.0,10.0,14.35,8.375,4
2011.0,11.0,12.18,6.44,5
2011.0,12.0,8.14,2.7399999999999998,5
2012.0,1.0,8.34,2.92,5
2012.0,2.0,8.24,2.7600000000000002,5
2012.0,3.0,13.0,4.4799999999999995,5
2012.0,4.0,10.9,3.7,4
2012.0,5.0,15.52,7.0200000000000005,5
2012.0,6.0,16.48,9.68,5
2012.0,7.0,17.825,10.925,4
2012.0,8.0,19.375,11.875,4
2012.0,9.0,16.025,8.925,4
2012.0,10.0,12.26,5.36,5
2012.0,11.0,9.3,3.56,5
2012.0,12.0,7.42,1.9,5
2013.0,1.0,6.5,1.94,5
2013.0,2.0,6.5200000000000005,0.82,5
2013.0,3.0,5.74,0.32,5
2013.0,4.0,11.24,3.3600000000000003,5
2013.0,5.0,14.559999999999999,6.220000000000001,5
2013.0,6.0,17.9,9.559999999999999,5
2013.0,7.0,22.78,13.080000000000002,5
2013.0,8.0,20.32,12.379999999999999,5
2013.0,9.0,17.119999999999997,9.559999999999999,5
2013.0,10.0,14.66,8.9,5
2013.0,11.0,9.36,3.3199999999999994,5
2013.0,12.0,9.2,3.66,5
2014.0,1.0,7.9,2.98,5
2014.0,2.0,8.52,3.1399999999999997,5
2014.0,3.0,11.1,3.6799999999999997,5
2014.0,4.0,13.45,6.15,4
2014.0,5.0,14.966666666666669,7.8999999999999995,3
2014.0,6.0,19.05,11.075000000000001,4
2014.0,7.0,22.025,12.625,4
2014.0,8.0,18.650000000000002,10.925,4
2014.0,9.0,18.44,10.2,5
2014.0,10.0,14.780000000000001,8.059999999999999,5
2014.0,11.0,10.84,5.140000000000001,5
2014.0,12.0,8.0,2.18,5
2015.0,1.0,7.280000000000001,1.44,5
2015.0,2.0,7.459999999999999,1.3800000000000001,5
2015.0,3.0,10.0,2.52,5
2015.0,4.0,13.62,3.8,5
2015.0,5.0,14.24,6.44,5
2015.0,6.0,17.880000000000003,8.9,5
2015.0,7.0,19.240000000000002,11.02,5
2015.0,8.0,19.16,11.5,5
2015.0,9.0,16.66,8.58,5
2015.0,10.0,14.2,7.24,5
2015.0,11.0,11.68,6.04,5
2015.0,12.0,11.26,5.5600000000000005,5
2016.0,1.0,8.1,2.84,5
2016.0,2.0,7.92,1.52,5
2016.0,3.0,9.7,2.7199999999999998,5
2016.0,4.0,11.24,3.38,5
2016.0,5.0,16.119999999999997,7.4799999999999995,5
2016.0,6.0,18.119999999999997,10.7,5
2016.0,7.0,20.04,12.36,5
2016.0,8.0,20.18,12.34,5
2016.0,9.0,18.72,11.74,5
2016.0,10.0,13.98,7.3,5
2016.0,11.0,8.7,2.84,5
2016.0,12.0,9.6,3.88,5
2017.0,1.0,7.4799999999999995,2.06,5
2017.0,2.0,8.8,3.525,4
2017.0,3.0,11.879999999999999,4.64,5
2017.0,4.0,13.059999999999999,4.9799999999999995,5
2017.0,5.0,17.419999999999998,8.459999999999999,5
2017.0,6.0,19.16,11.5,5
2017.0,7.0,20.02,11.8,5
2017.0,8.0,19.2,11.52,5
2017.0,9.0,16.82,9.860000000000001,5
2017.0,10.0,14.55,8.8,4
2017.0,11.0,9.459999999999999,3.6399999999999997,5
2017.0,12.0,7.659999999999999,2.3600000000000003,5
2018.0,1.0,7.3,2.2,5
2018.0,2.0,6.16,0.34,5
2018.0,3.0,7.839999999999999,1.7,5
2018.0,4.0,12.775,5.85,4
2018.0,5.0,17.75,8.1,4
2018.0,6.0,20.4,10.620000000000001,5
2018.0,7.0,22.925,12.925,4
2018.0,8.0,19.225,11.875,4
2018.0,9.0,17.2,9.239999999999998,5
2018.0,10.0,13.95,6.75,4
2018.0,11.0,10.725,5.55,4
2018.0,12.0,9.1,3.925,4
2019.0,1.0,7.18,1.92,5
2019.0,2.0,10.84,3.08,5
2019.0,3.0,11.0,4.32,5
2019.0,4.0,13.62,4.64,5
2019.0,5.0,15.38,6.62,5
2019.0,6.0,17.78,9.86,5
2019.0,7.0,21.46,13.12,5
2019.0,8.0,20.56,12.639999999999999,5
2019.0,9.0,17.94,9.879999999999999,5
2019.0,10.0,12.74,6.44,5
2019.0,11.0,8.6,3.66,5
2019.0,12.0,8.459999999999999,3.38,5
2020.0,1.0,9.1,3.8200000000000003,5
2020.0,2.0,8.74,2.66,5
2020.0,3.0,10.22,2.6,5
2020.0,4.0,14.88,4.86,5
2020.0,5.0,17.52,7.140000000000001,5
2020.0,6.0,18.6,10.58,5
2020.0,7.0,19.02,11.36,5
2020.0,8.0,20.1,12.620000000000001,5
2020.0,9.0,17.619999999999997,9.7,5
2020.0,10.0,13.02,7.1,5
2020.0,11.0,11.16,5.54,5
2020.0,12.0,7.44,2.7399999999999998,5
2021.0,1.0,5.7,0.4800000000000001,5
2021.0,2.0,7.9,2.38,5
2021.0,3.0,10.78,4.1,5
2021.0,4.0,11.6,1.72,5
2021.0,5.0,14.075,5.875,4
2021.0,6.0,19.325,10.875,4
2021.0,7.0,21.2,13.275,4
2021.0,8.0,19.2,12.35,4
2021.0,9.0,19.25,11.775,4
2021.0,10.0,14.575,8.625,4
2021.0,11.0,10.6,4.975,4
2021.0,12.0,8.375,3.375,4
2022.0,1.0,8.5,2.45,4
2022.0,2.0,9.425,3.025,4
2022.0,3.0,11.8,3.46,5
2022.0,4.0,13.2,4.62,5
2022.0,5.0,16.619999999999997,8.84,5
2022.0,6.0,19.0,10.440000000000001,5
2022.0,7.0,21.8,13.12,5
2022.0,8.0,22.22,12.52,5
2022.0,9.0,18.0,10.54,5
2022.0,10.0,15.319999999999999,9.0,5
2022.0,11.0,11.46,6.540000000000001,5
2022.0,12.0,6.58,1.1199999999999999,5
2023.0,1.0,7.9799999999999995,2.46,5
2023.0,2.0,9.959999999999999,3.8200000000000003,5
2023.0,3.0,9.8,3.3600000000000003,5
2023.0,4.0,12.58,4.88,5
2023.0,5.0,16.725,8.15,4
2023.0,6.0,21.28,11.559999999999999,5
2023.0,7.0,19.28,12.02,5
2023.0,8.0,19.200000000000003,12.15,4
2023.0,9.0,19.6,11.68,5
2023.0,10.0,14.52,8.32,5
2023.0,11.0,10.040000000000001,4.42,5
2023.0,12.0,9.02,4.18,5
