date,maxt,mint,rain,year,month,stations_used
01/01/1925,7.76,2.52,74.62,1925,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1925,7.42,1.52,94.4,1925,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1925,8.1,1.7600000000000002,41.78,1925,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1925,10.719999999999999,2.88,76.16,1925,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1925,14.36,6.840000000000001,86.41999999999999,1925,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1925,18.520000000000003,9.18,11.7,1925,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1925,20.34,11.6,64.9,1925,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1925,18.56,10.82,65.92,1925,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1925,14.62,7.32,73.64,1925,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1925,13.419999999999998,6.3,81.97999999999999,1925,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1925,7.08,1.2,63.8,1925,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1925,5.4799999999999995,0.18000000000000002,83.8,1925,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1926,7.2,1.94,100.36,1926,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1926,8.8,3.4200000000000004,57.8,1926,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1926,9.32,2.68,43.86,1926,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1926,12.88,4.9399999999999995,48.559999999999995,1926,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1926,13.34,5.38,71.2,1926,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1926,17.080000000000002,8.879999999999999,67.5,1926,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1926,20.1,11.68,67.72,1926,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1926,19.66,11.1,71.22,1926,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1926,17.18,9.459999999999999,68.44,1926,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1926,11,3.9200000000000004,85.02000000000001,1926,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1926,8.68,2.56,99.58,1926,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1926,7.08,1.98,44.84,1926,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1927,7.18,1.8800000000000001,83.42,1927,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1927,7.7,1.6600000000000001,48.7,1927,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1927,10.16,3.3600000000000003,60.64,1927,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1927,11.75,3.75,42.325,1927,4,"Armagh, Durham, Oxford, Sheffield"
01/05/1927,14.180000000000001,5.4,36.32,1927,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1927,15.36,7.160000000000001,87.34,1927,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1927,18.5,11.26,81.9,1927,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1927,18.76,10.959999999999999,115.14000000000001,1927,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1927,14.959999999999999,8.219999999999999,123.48000000000002,1927,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1927,13.4,6.12,78.74,1927,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1927,8.76,3.12,86.44,1927,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1927,4.12,0.2,60.28000000000001,1927,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1928,7.959999999999999,1.8,144.06,1928,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1928,8.86,2.12,83.84,1928,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1928,8.52,2.54,67.72,1928,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1928,11.46,3.56,36.58,1928,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1928,14.12,5.88,31.04,1928,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1928,15.8,7.659999999999999,86.78,1928,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1928,19.06,10.940000000000001,45.02,1928,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1928,18.52,10.440000000000001,78.47999999999999,1928,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1928,16.34,7.62,34.36,1928,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1928,12.940000000000001,6.38,103.9,1928,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1928,10.16,4.2,105.38,1928,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1928,6.4799999999999995,1.1800000000000002,70.78,1928,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1929,4.36,-0.22,38.019999999999996,1929,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1929,3.9200000000000004,-1.24,30.060000000000002,1929,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1929,11.98,1.24,12.74,1929,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1929,10.16,2.16,29.82,1929,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1929,15.2,5.82,46.239999999999995,1929,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1929,16.619999999999997,8.180000000000001,46.7,1929,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1929,19.740000000000002,10.58,51.620000000000005,1929,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1929,18.259999999999998,10.48,86.94,1929,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1929,18.84,9.74,53.52,1929,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1929,12.34,5.54,109.38000000000002,1929,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1929,9.440000000000001,3.38,126.2,1929,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1929,7.840000000000001,2.6,149.4,1929,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1930,7.6,2.02,111.17999999999999,1930,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1930,4.96,0,23.9,1930,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1930,8.18,1.12,60.82000000000001,1930,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1930,11.059999999999999,4.24,53.06,1930,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1930,13.940000000000001,5.9399999999999995,47.260000000000005,1930,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1930,18.919999999999998,9.52,36.44,1930,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1930,18.04,10.9,107.05999999999999,1930,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1930,18.7,11.1,100,1930,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1930,16.16,9.440000000000001,87.44,1930,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1930,12.84,6.779999999999999,96.25999999999999,1930,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1930,9.02,2.52,97.17999999999999,1930,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1930,7,1.94,79.88,1930,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1931,6.24,0.8800000000000001,82.5,1931,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1931,6.58,1.02,80.72,1931,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1931,7.5200000000000005,0.18000000000000002,24.240000000000002,1931,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1931,10.72,3.9799999999999995,82.22,1931,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1931,14.38,6.68,81.88,1931,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1931,16.8,9.580000000000002,100.97999999999999,1931,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1931,18.02,11.34,97.47999999999999,1931,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1931,17.46,9.959999999999999,75.92,1931,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1931,14.959999999999999,7.92,67.03999999999999,1931,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1931,12.6,5.0600000000000005,49.1,1931,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1931,10.219999999999999,4.779999999999999,98.58,1931,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1931,8.3,3.2,59.82000000000001,1931,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1932,9.26,3.2,97.62,1932,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1932,6.9799999999999995,1.36,11.66,1932,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1932,8.58,1.3599999999999999,54.94000000000001,1932,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1932,10.06,2.5,67.72,1932,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1932,13.040000000000001,6.32,104.52000000000001,1932,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1932,17.6,8.78,24.6,1932,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1932,18.7,11.68,100.1,1932,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1932,19.619999999999997,11.86,74.74,1932,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1932,15.919999999999998,8.459999999999999,73.74,1932,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1932,11.7,5.14,106.51999999999998,1932,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1932,9.14,3.9,55.760000000000005,1932,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1932,8.059999999999999,3.34,58.92,1932,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1933,5.66,0.22000000000000003,68.08,1933,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1933,6.9,1.2799999999999998,89.5,1933,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1933,11.2,3.1799999999999997,51.839999999999996,1933,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1933,12.559999999999999,4.92,36,1933,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1933,15.02,7.3,48.260000000000005,1933,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1933,19.2,10.040000000000001,41.04,1933,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1933,21.52,12.78,55.720000000000006,1933,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1933,21.16,12.040000000000001,50.06,1933,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1933,18.48,10.18,35.019999999999996,1933,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1933,12.86,6.82,83.46,1933,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1933,8.58,3.4799999999999995,47.019999999999996,1933,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1933,5.32,1.1400000000000001,31.04,1933,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1934,7.82,2.02,76.72,1934,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1934,8.120000000000001,2.06,19.8,1934,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1934,8.28,1.3599999999999999,61.92,1934,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1934,10.6,3.54,74.78,1934,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1934,14.98,6.340000000000001,45.02,1934,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1934,18.28,9.540000000000001,39.64,1934,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1934,22,12.24,63.220000000000006,1934,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1934,18.54,10.74,79.22,1934,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1934,17.740000000000002,9.559999999999999,81.74,1934,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1934,12.78,6.779999999999999,93.38,1934,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1934,8.78,3.88,46,1934,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1934,9.620000000000001,5.7,115.8,1934,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1935,7.44,2.7,54.86,1935,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1935,8.28,2.58,87.3,1935,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1935,9.9,3.3200000000000003,38.9,1935,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1935,11.059999999999999,3.8200000000000003,70.24,1935,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1935,13.88,5.2,26.060000000000002,1935,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1935,17.94,9.940000000000001,87,1935,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1935,20.74,11.4,26.02,1935,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1935,20.6,11.379999999999999,62.5,1935,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1935,16.48,9.08,125.17999999999999,1935,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1935,12.4,5.66,119.04,1935,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1935,9.14,3.78,107.52000000000001,1935,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1935,5.279999999999999,0.9400000000000001,69.88,1935,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1936,5.68,1.06,81.3,1936,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1936,5.58,-0.06,60.040000000000006,1936,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1936,9.6,3.62,48.36,1936,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1936,9.959999999999999,2.4,36.82,1936,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1936,14.76,6.5,31.68,1936,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1936,18.119999999999997,9.26,80.22,1936,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1936,18.380000000000003,11.42,99.25999999999999,1936,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1936,19.8,11.6,46.72,1936,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1936,17.02,10.620000000000001,88.08,1936,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1936,13.040000000000001,5.9,68.6,1936,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1936,8.68,2.7199999999999998,81.53999999999999,1936,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1936,8.08,2.56,88.28,1936,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1937,7.6,2.52,106.44000000000001,1937,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1937,7.58,2.2,104.24000000000001,1937,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1937,6.18,0.22000000000000003,69.88000000000001,1937,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1937,11.78,5.34,56.5,1937,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1937,15.780000000000001,7.359999999999999,61.98,1937,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1937,17.44,9.459999999999999,50.1,1937,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1937,19.02,11.540000000000001,62.8,1937,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1937,20.240000000000002,11.66,48.36,1937,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1937,16.68,8.74,62.46,1937,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1937,13.080000000000002,6.68,64.8,1937,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1937,8.6,3.2,42.88,1937,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1937,5.5200000000000005,0.9400000000000001,84.5,1937,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1938,8.2,2.98,98.04,1938,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1938,7.779999999999999,2.4,39.68,1938,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1938,13.040000000000001,5.6,31.82,1938,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1938,12,3.34,6.74,1938,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1938,14.02,5.779999999999999,74.9,1938,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1938,17.360000000000003,9.5,70.46000000000001,1938,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1938,18.28,10.72,74.92,1938,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1938,19.3,11.18,78.17999999999999,1938,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1938,17,9.76,67.24,1938,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1938,13.2,6.859999999999999,126.18000000000002,1938,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1938,11.22,5.9799999999999995,98.1,1938,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1938,6.859999999999999,1.86,91.94,1938,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1939,6.08,1.3599999999999999,116.78,1939,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1939,8.7,3.08,55.98,1939,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1939,9,2.84,69.74,1939,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1939,12.14,4.42,55.959999999999994,1939,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1939,15.059999999999999,6.779999999999999,34.839999999999996,1939,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1939,18.080000000000002,8.68,51.2,1939,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1939,18.18,11.14,114.28,1939,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1939,19.580000000000002,11.8,63.7,1939,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1939,17.2,10.059999999999999,42.67999999999999,1939,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1939,11.72,5.1,109.47999999999999,1939,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1939,10.76,5.46,118.34,1939,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1939,6.16,1.9600000000000002,52.42,1939,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1940,3,-2.42,68.02000000000001,1940,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1940,5.26,0.7,57.96,1940,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1940,9.42,2.2600000000000002,63.98,1940,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1940,11.72,4.279999999999999,65.52000000000001,1940,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1940,16.619999999999997,7.26,34.519999999999996,1940,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1940,21.080000000000002,10.4,29.18,1940,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1940,18.32,10.28,103.64000000000001,1940,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1940,19.1,10.62,25.22,1940,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1940,16.3,8.04,50.040000000000006,1940,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1940,12.32,6.5,94.53999999999999,1940,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1940,9.440000000000001,3.96,130.88,1940,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1940,6.6,1.72,71.58,1940,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1941,2.84,-1.2,79.26,1941,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1941,6.04,0.2,96.6,1941,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1941,8.120000000000001,1.5799999999999998,75.62,1941,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1941,9.42,3.1399999999999997,36.18,1941,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1941,13.1,4.720000000000001,47.42,1941,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1941,18.580000000000002,9.64,22.14,1941,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1941,20.619999999999997,12.040000000000001,85.38,1941,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1941,17.9,10.56,89.28,1941,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1941,17.98,10.66,20.259999999999998,1941,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1941,13.52,6.68,83.78,1941,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1941,9.36,3.8,90.28,1941,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1941,8.72,3.62,43.54,1941,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1942,4.62,-0.18,91.26,1942,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1942,4.0600000000000005,-1.48,40.78,1942,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1942,8.24,1.7399999999999998,57.4,1942,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1942,12.86,4.32,34.04,1942,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1942,14.86,5.9799999999999995,70.44,1942,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1942,18.3,8.92,24.740000000000002,1942,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1942,18.82,10.66,81.84,1942,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1942,19.02,11.940000000000001,87.82000000000001,1942,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1942,16.46,9.3,69.24,1942,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1942,13.180000000000001,6.659999999999999,81.96000000000001,1942,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1942,8.74,2.5599999999999996,36.660000000000004,1942,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1942,9.16,3.72,98.22,1942,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1943,7.2,2.06,100.4,1943,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1943,9.42,2.7399999999999998,55.4,1943,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1943,10.639999999999999,2.88,36.9,1943,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1943,13.919999999999998,5.86,44.14,1943,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1943,15.819999999999999,6.24,65.64,1943,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1943,17.96,9.42,51.44,1943,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1943,19.96,10.58,53.879999999999995,1943,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1943,18.56,10.8,90.28,1943,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1943,16.48,8.620000000000001,71.76,1943,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1943,13.86,6.9,83.32000000000001,1943,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1943,9.059999999999999,3.34,65.4,1943,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1943,7.1,1.78,42.1,1943,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1944,8.8,3.02,70.46000000000001,1944,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1944,6.8,0.96,40.46,1944,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1944,9.42,1.6800000000000002,31.22,1944,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1944,13.88,5.6,46.660000000000004,1944,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1944,15.219999999999999,6.279999999999999,43.94,1944,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1944,16.7,8.620000000000001,73.67999999999999,1944,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1944,19.240000000000002,11.92,56.839999999999996,1944,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1944,20.46,11.52,70.5,1944,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1944,15.9,7.9,99.86,1944,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1944,12.08,5.819999999999999,97.91999999999999,1944,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1944,8.84,2.84,118.92,1944,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1944,6.640000000000001,1.6200000000000003,75.22,1944,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1945,3.7400000000000007,-1.94,73.47999999999999,1945,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1945,10.02,4.0200000000000005,67.38,1945,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1945,12.120000000000001,4.54,30.48,1945,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1945,13.760000000000002,5.16,41.3,1945,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1945,15.680000000000001,6.92,74.6,1945,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1945,17.84,9.8,77.14,1945,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1945,20.119999999999997,12.059999999999999,59.25999999999999,1945,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1945,19.660000000000004,11.18,57.06,1945,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1945,17.54,10.26,62.720000000000006,1945,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1945,15.059999999999999,7.9,91.58000000000001,1945,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1945,10.16,4.86,14.52,1945,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
