year_month,maxt,mint
1951-07-01,92.24596774193549,71.66532258064517
1951-08-01,93.61570247933884,73.45867768595042
1951-09-01,91.4142259414226,71.51046025104603
1951-10-01,85.6008064516129,65.78225806451613
1951-11-01,74.71489361702127,52.14042553191489
1951-12-01,76.13061224489796,54.06122448979592
1952-01-01,74.63709677419355,50.83467741935484
1952-02-01,72.30172413793103,50.25431034482759
1952-03-01,78.95546558704453,56.72064777327935
1952-04-01,80.40416666666667,56.295833333333334
1952-05-01,88.92712550607287,64.6923076923077
1952-06-01,93.5397489539749,71.49372384937239
1952-07-01,92.60569105691057,72.0
1952-08-01,91.8,72.12653061224489
1952-09-01,89.59583333333333,70.94583333333334
1952-10-01,81.13709677419355,63.67741935483871
1952-11-01,77.1297071129707,54.01673640167364
1952-12-01,70.89878542510121,45.92307692307692
1953-01-01,72.3076923076923,49.04858299595141
1953-02-01,75.2914798206278,51.88340807174888
1953-03-01,81.69918699186992,57.65447154471545
1953-04-01,82.73109243697479,58.7563025210084
1953-05-01,92.03688524590164,67.00409836065573
1953-06-01,90.60833333333333,71.15416666666667
1953-07-01,91.86974789915966,72.31932773109244
1953-08-01,90.29674796747967,72.2520325203252
1953-09-01,87.05416666666666,71.22083333333333
1953-10-01,81.50403225806451,62.12096774193548
1953-11-01,75.4,55.86666666666667
1953-12-01,72.68825910931174,53.03238866396761
1954-01-01,73.65322580645162,50.483870967741936
1954-02-01,74.93273542600897,50.19282511210762
1954-03-01,76.07661290322581,51.568548387096776
1954-04-01,85.66666666666667,63.413502109704645
1954-05-01,86.2408163265306,64.01632653061225
1954-06-01,91.44166666666666,70.5125
1954-07-01,91.04032258064517,71.90725806451613
1954-08-01,93.51209677419355,73.07661290322581
1954-09-01,90.56666666666666,71.52916666666667
1954-10-01,83.40485829959515,61.1578947368421
1954-11-01,74.50416666666666,51.975
1954-12-01,69.67338709677419,44.63709677419355
1955-01-01,70.35365853658537,46.58943089430894
1955-02-01,73.73660714285714,49.86607142857143
1955-03-01,79.56048387096774,54.774193548387096
1955-04-01,84.04166666666667,59.983333333333334
1955-05-01,90.29674796747967,64.82926829268293
1955-06-01,90.14345991561181,67.70886075949367
1955-07-01,91.13414634146342,70.72357723577235
1955-08-01,92.25910931174089,72.40485829959515
1955-09-01,90.55,71.525
1955-10-01,83.62903225806451,61.58467741935484
1955-11-01,77.975,52.0
1955-12-01,71.54545454545455,49.20661157024794
1956-01-01,67.42338709677419,41.83064516129032
1956-02-01,77.71120689655173,54.310344827586206
1956-03-01,79.15637860082305,51.31275720164609
1956-04-01,82.3047619047619,56.79047619047619
1956-05-01,89.38248847926268,65.91244239631337
1956-06-01,90.94146341463414,68.31219512195122
1956-07-01,91.96680497925311,71.13278008298755
1956-08-01,93.17094017094017,71.74786324786325
1956-09-01,88.28888888888889,68.16
1956-10-01,82.3195020746888,64.39834024896265
1956-11-01,76.13247863247864,51.17094017094017
1956-12-01,77.11111111111111,52.88461538461539
1957-01-01,75.67916666666666,52.65416666666667
1957-02-01,78.69266055045871,55.6605504587156
1957-03-01,76.4625,54.041666666666664
1957-04-01,83.37446808510639,61.702127659574465
1957-05-01,87.47555555555556,67.15555555555555
1957-06-01,90.16525423728814,71.19491525423729
1957-07-01,91.27642276422765,72.65040650406505
1957-08-01,90.09016393442623,72.01639344262296
1957-09-01,89.79130434782608,71.31739130434782
1957-10-01,80.94715447154472,61.0650406504065
1957-11-01,80.12987012987013,57.95238095238095
1957-12-01,71.38934426229508,45.885245901639344
1958-01-01,63.774193548387096,42.403225806451616
1958-02-01,64.43303571428571,40.96875
1958-03-01,73.91129032258064,53.66935483870968
1958-04-01,82.2125,60.15
1958-05-01,86.44354838709677,65.125
1958-06-01,91.67234042553191,71.23829787234042
1958-07-01,92.0,72.62551440329219
1958-08-01,91.79032258064517,72.38709677419355
1958-09-01,91.97083333333333,70.70416666666667
1958-10-01,82.85306122448979,61.587755102040816
1958-11-01,81.27196652719665,59.87029288702929
1958-12-01,71.16935483870968,48.556451612903224
1959-01-01,70.1869918699187,45.65040650406504
1959-02-01,78.00450450450451,57.450450450450454
1959-03-01,74.24596774193549,52.935483870967744
1959-04-01,81.78333333333333,59.9375
1959-05-01,88.77327935222672,66.87044534412955
1959-06-01,89.99047619047619,70.87142857142857
1959-07-01,91.21198156682027,71.80184331797236
1959-08-01,90.79166666666667,71.99074074074075
1959-09-01,88.97142857142858,70.74285714285715
1959-10-01,87.15207373271889,68.82949308755761
1959-11-01,76.85645933014354,56.282296650717704
1959-12-01,70.97695852534562,48.63594470046083
1960-01-01,71.42396313364056,47.94009216589862
1960-02-01,71.1576354679803,48.27093596059113
1960-03-01,72.82795698924731,49.155913978494624
1960-04-01,82.82222222222222,60.13333333333333
1960-05-01,87.45070422535211,63.389671361502344
1960-06-01,90.17916666666666,68.9625
1960-07-01,91.62096774193549,72.91129032258064
1960-08-01,92.0,72.54032258064517
1960-09-01,88.9623430962343,71.63179916317992
1960-10-01,86.38709677419355,65.72983870967742
1960-11-01,80.82845188284519,57.65271966527197
1960-12-01,69.30645161290323,43.939516129032256
1961-01-01,67.85483870967742,45.13709677419355
1961-02-01,76.29464285714286,51.892857142857146
1961-03-01,82.60082304526749,56.58847736625514
1961-04-01,81.38655462184875,55.23109243697479
1961-05-01,88.36574074074075,64.49074074074075
1961-06-01,91.23809523809524,68.79523809523809
1961-07-01,92.85024154589372,71.79227053140097
1961-08-01,92.23790322580645,71.64112903225806
1961-09-01,90.64583333333333,69.6875
1961-10-01,84.56734693877551,61.06530612244898
1961-11-01,80.25,57.104166666666664
1961-12-01,75.1008064516129,50.86290322580645
1962-01-01,72.15322580645162,48.17741935483871
1962-02-01,80.08035714285714,54.517857142857146
1962-03-01,75.92276422764228,52.146341463414636
1962-04-01,82.5,56.62083333333333
1962-05-01,91.99595141700405,65.31174089068826
1962-06-01,90.33333333333333,70.3875
1962-07-01,92.67281105990783,73.53456221198157
1962-08-01,91.74193548387096,72.28629032258064
1962-09-01,89.27083333333333,70.67083333333333
1962-10-01,85.3225806451613,62.94758064516129
1962-11-01,72.925,51.56666666666667
1962-12-01,70.03629032258064,45.46774193548387
1963-01-01,70.81048387096774,46.16532258064516
1963-02-01,68.46875,45.924107142857146
1963-03-01,80.61693548387096,56.70967741935484
1963-04-01,84.90833333333333,59.5125
1963-05-01,88.77016129032258,64.71370967741936
1963-06-01,91.22916666666667,70.35
1963-07-01,92.02016129032258,71.47177419354838
1963-08-01,93.49596774193549,71.92338709677419
1963-09-01,89.2,70.0375
1963-10-01,84.56854838709677,61.23790322580645
1963-11-01,76.0625,53.2125
1963-12-01,66.43103448275862,42.918103448275865
1964-01-01,69.35887096774194,47.520161290322584
1964-02-01,68.06896551724138,45.900862068965516
1964-03-01,79.85714285714286,56.97695852534562
1964-04-01,85.45,61.125
1964-05-01,87.90322580645162,64.7741935483871
1964-06-01,93.36666666666666,70.49166666666666
1964-07-01,90.70161290322581,71.97983870967742
1964-08-01,91.4758064516129,72.93951612903226
1964-09-01,88.80382775119617,70.58373205741627
1964-10-01,81.8024193548387,61.899193548387096
1964-11-01,80.07083333333334,58.74166666666667
1964-12-01,75.02822580645162,53.891129032258064
1965-01-01,71.91935483870968,48.41129032258065
1965-02-01,75.48214285714286,52.433035714285715
1965-03-01,78.01214574898785,56.23481781376518
1965-04-01,85.79166666666667,61.704166666666666
1965-05-01,89.8024193548387,63.30241935483871
1965-06-01,88.84583333333333,68.4625
1965-07-01,90.06048387096774,70.94354838709677
1965-08-01,91.5241935483871,71.90322580645162
1965-09-01,89.42677824267783,71.56903765690376
1965-10-01,82.89473684210526,63.587044534412954
1965-11-01,78.32916666666667,57.24166666666667
1965-12-01,72.76209677419355,49.53225806451613
1966-01-01,67.95161290322581,47.391129032258064
1966-02-01,71.59821428571429,49.464285714285715
1966-03-01,75.59677419354838,52.100806451612904
1966-04-01,82.17916666666666,57.32083333333333
1966-05-01,86.74596774193549,66.30645161290323
1966-06-01,87.4,68.5
1966-07-01,90.99596774193549,72.65322580645162
1966-08-01,91.51612903225806,72.13709677419355
1966-09-01,88.91666666666667,70.6875
1966-10-01,84.54838709677419,65.12096774193549
1966-11-01,76.47083333333333,53.204166666666666
1966-12-01,70.71370967741936,47.50403225806452
1967-01-01,74.03225806451613,51.16532258064516
1967-02-01,71.97321428571429,48.09375
1967-03-01,80.2286995515695,56.224215246636774
1967-04-01,86.16666666666667,60.55833333333333
1967-05-01,89.70161290322581,64.95161290322581
1967-06-01,89.40416666666667,69.9125
1967-07-01,90.66129032258064,71.21774193548387
1967-08-01,90.01626016260163,71.17479674796748
1967-09-01,87.69166666666666,68.6625
1967-10-01,83.36693548387096,60.806451612903224
1967-11-01,77.72916666666667,53.4125
1967-12-01,76.45967741935483,54.435483870967744
1968-01-01,71.42338709677419,47.766129032258064
1968-02-01,66.77489177489177,42.83116883116883
1968-03-01,75.88709677419355,48.395161290322584
1968-04-01,86.39166666666667,60.57083333333333
1968-05-01,87.64516129032258,64.83064516129032
1968-06-01,88.45833333333333,70.23333333333333
1968-07-01,90.88306451612904,71.49193548387096
1968-08-01,91.64853556485356,71.92050209205021
1968-09-01,89.14644351464435,69.61087866108787
1968-10-01,83.73387096774194,62.63709677419355
1968-11-01,74.98333333333333,51.0625
1968-12-01,71.0241935483871,45.70967741935484
1969-01-01,70.3024193548387,47.62096774193548
1969-02-01,68.86995515695067,45.65470852017937
1969-03-01,70.10887096774194,49.125
1969-04-01,83.67083333333333,61.06666666666667
1969-05-01,86.50403225806451,65.31854838709677
1969-06-01,92.225,71.71666666666667
1969-07-01,92.15725806451613,73.36290322580645
1969-08-01,89.86693548387096,71.93145161290323
1969-09-01,88.13333333333334,71.32916666666667
1969-10-01,84.0,68.21774193548387
1969-11-01,73.88702928870293,52.28033472803347
1969-12-01,69.5625,46.535714285714285
1970-01-01,64.67281105990783,44.40092165898618
1970-02-01,68.84183673469387,45.92857142857143
1970-03-01,76.01345291479821,55.48430493273543
1970-04-01,84.4322033898305,62.58898305084746
1970-05-01,87.1097046413502,63.278481012658226
1970-06-01,89.4602510460251,69.36820083682008
1970-07-01,91.99596774193549,71.41532258064517
1970-08-01,90.87096774193549,72.54838709677419
1970-09-01,91.2125,70.94583333333334
1970-10-01,86.00921658986175,65.29032258064517
1970-11-01,74.97916666666667,48.375
1970-12-01,75.99163179916317,48.92050209205021
1971-01-01,72.26271186440678,48.067796610169495
1971-02-01,75.12037037037037,49.958333333333336
1971-03-01,76.1417004048583,49.64372469635627
1971-04-01,81.65822784810126,56.50632911392405
1971-05-01,87.65182186234817,62.688259109311744
1971-06-01,90.23333333333333,69.44285714285714
1971-07-01,91.24050632911393,71.09282700421942
1971-08-01,90.53629032258064,71.6975806451613
1971-09-01,88.8,70.34166666666667
1971-10-01,86.32661290322581,66.2258064516129
1971-11-01,78.13333333333334,55.00416666666667
1971-12-01,79.13524590163935,57.90163934426229
1972-01-01,77.64112903225806,55.70161290322581
1972-02-01,71.46982758620689,49.099137931034484
1972-03-01,79.35483870967742,53.78225806451613
1972-04-01,82.97083333333333,59.00833333333333
1972-05-01,85.70161290322581,64.9274193548387
1972-06-01,88.47619047619048,69.64761904761905
1972-07-01,91.82949308755761,70.61751152073732
1972-08-01,91.036866359447,70.81566820276498
1972-09-01,91.1255230125523,68.23849372384937
1972-10-01,85.99193548387096,63.09274193548387
1972-11-01,77.3531914893617,57.263829787234044
1972-12-01,75.81481481481481,52.547325102880656
1973-01-01,71.23360655737704,49.15573770491803
1973-02-01,68.71171171171171,44.47747747747748
1973-03-01,80.17813765182186,57.340080971659916
1973-04-01,79.85,55.794444444444444
1973-05-01,87.65447154471545,63.84552845528455
1973-06-01,90.9125,69.8625
1973-07-01,91.51209677419355,71.62903225806451
1973-08-01,90.65,70.4625
1973-09-01,89.84761904761905,71.64285714285714
1973-10-01,85.39240506329114,63.063291139240505
1973-11-01,81.87234042553192,57.16595744680851
1973-12-01,70.18571428571428,45.92857142857143
1974-01-01,81.20574162679426,58.698564593301434
1974-02-01,73.98206278026906,47.53363228699551
1974-03-01,82.24596774193549,56.153225806451616
1974-04-01,83.75982532751091,56.890829694323145
1974-05-01,88.2672064777328,64.78947368421052
1974-06-01,89.07083333333334,68.55416666666666
1974-07-01,89.47906976744186,70.06976744186046
1974-08-01,91.01239669421487,71.24793388429752
1974-09-01,90.47083333333333,71.40416666666667
1974-10-01,82.74054054054054,59.29189189189189
1974-11-01,78.51960784313725,53.416666666666664
1974-12-01,71.99586776859505,48.67355371900826
1975-01-01,76.93951612903226,52.016129032258064
1975-02-01,78.34358974358975,54.261538461538464
1975-03-01,80.17573221757323,53.75732217573222
1975-04-01,85.40425531914893,58.625531914893614
1975-05-01,90.5725806451613,66.6774193548387
1975-06-01,91.042194092827,69.91983122362869
1975-07-01,89.75303643724696,70.95951417004049
1975-08-01,92.0725806451613,70.81048387096774
1975-09-01,89.17721518987342,69.85654008438819
1975-10-01,85.86521739130434,65.23478260869565
1975-11-01,77.84285714285714,55.55714285714286
1975-12-01,71.89626556016597,46.365145228215766
1976-01-01,69.51440329218107,42.1440329218107
1976-02-01,75.68995633187772,48.890829694323145
1976-03-01,82.45344129554655,56.449392712550605
1976-04-01,82.75732217573221,55.88284518828452
1976-05-01,85.59677419354838,64.25
1976-06-01,88.19665271966527,68.06694560669456
1976-07-01,91.2530612244898,71.0734693877551
1976-08-01,90.89112903225806,70.86290322580645
1976-09-01,88.67083333333333,68.56666666666666
1976-10-01,81.59756097560975,58.857723577235774
1976-11-01,73.41545893719807,50.966183574879224
1976-12-01,69.68571428571428,47.09795918367347
1977-01-01,63.27935222672065,39.02834008097166
1977-02-01,70.46113989637306,44.09326424870466
1977-03-01,81.66814159292035,57.6858407079646
1977-04-01,83.91983122362869,56.0126582278481
1977-05-01,87.53909465020575,62.17283950617284
1977-06-01,92.76569037656904,70.89539748953975
1977-07-01,92.03004291845494,70.90557939914163
1977-08-01,90.31451612903226,71.77822580645162
1977-09-01,90.62447257383967,71.13924050632912
1977-10-01,82.31223628691983,58.607594936708864
1977-11-01,78.4327731092437,55.00420168067227
1977-12-01,69.85470085470085,47.11965811965812
1978-01-01,64.45454545454545,42.239234449760765
1978-02-01,64.05555555555556,42.02777777777778
1978-03-01,75.17427385892117,50.41078838174274
1978-04-01,83.82926829268293,56.88780487804878
1978-05-01,88.47773279352226,64.9919028340081
1978-06-01,90.17703349282297,70.87081339712918
1978-07-01,90.51209677419355,71.93145161290323
1978-08-01,91.72983870967742,71.38709677419355
1978-09-01,90.9623430962343,69.38493723849372
1978-10-01,84.33333333333333,62.148148148148145
1978-11-01,82.12916666666666,58.24166666666667
1978-12-01,75.5672268907563,52.94117647058823
1979-01-01,68.75819672131148,44.16803278688525
1979-02-01,71.10407239819004,45.457013574660635
1979-03-01,77.25726141078839,50.90041493775934
1979-04-01,84.45853658536585,61.239024390243905
1979-05-01,86.23255813953489,63.906976744186046
1979-06-01,90.71966527196653,69.30125523012552
1979-07-01,92.93518518518519,72.72222222222223
1979-08-01,91.58196721311475,71.43032786885246
1979-09-01,88.93723849372385,72.39330543933055
1979-10-01,85.31336405529954,63.34101382488479
1979-11-01,78.62288135593221,56.32627118644068
1979-12-01,71.94238683127573,50.30452674897119
1980-01-01,71.1639344262295,48.5
1980-02-01,67.80904522613065,44.19597989949749
1980-03-01,79.37246963562752,56.33198380566802
1980-04-01,81.99166666666666,58.358333333333334
1980-05-01,86.8024193548387,65.06854838709677
1980-06-01,91.17180616740089,69.77533039647577
1980-07-01,92.93442622950819,73.2172131147541
1980-08-01,93.40833333333333,72.60833333333333
1980-09-01,91.9090909090909,70.95238095238095
1980-10-01,84.96624472573839,61.9746835443038
1980-11-01,76.30396475770925,54.12775330396476
1980-12-01,69.78775510204082,45.10612244897959
1981-01-01,64.46311475409836,36.21311475409836
1981-02-01,74.0228310502283,47.44292237442922
1981-03-01,75.88259109311741,50.068825910931174
1981-04-01,86.22844827586206,59.349137931034484
1981-05-01,88.9504132231405,62.6900826446281
1981-06-01,94.87142857142857,71.79047619047618
1981-07-01,93.97095435684648,72.46473029045643
1981-08-01,91.47280334728033,72.39748953974896
1981-09-01,89.82300884955752,67.74778761061947
1981-10-01,86.49767441860465,63.032558139534885
1981-11-01,77.62380952380953,50.97142857142857
1981-12-01,72.2132701421801,47.0
1982-01-01,73.13524590163935,45.5
1982-02-01,79.23660714285714,56.03125
1982-03-01,80.46774193548387,56.95564516129032
1982-04-01,83.575,60.5125
1982-05-01,87.18548387096774,62.11693548387097
1982-06-01,91.10416666666667,71.64166666666667
1982-07-01,91.96774193548387,71.88709677419355
1982-08-01,91.36290322580645,71.64516129032258
1982-09-01,89.14583333333333,69.62916666666666
1982-10-01,83.69354838709677,62.86693548387097
1982-11-01,80.51428571428572,59.72380952380952
1982-12-01,76.80566801619433,54.83400809716599
1983-01-01,68.29032258064517,45.891129032258064
1983-02-01,69.86160714285714,48.49107142857143
1983-03-01,73.72983870967742,51.685483870967744
1983-04-01,80.10460251046025,55.18828451882845
1983-05-01,87.48387096774194,63.30241935483871
1983-06-01,89.9125,69.49583333333334
1983-07-01,92.93951612903226,71.67338709677419
1983-08-01,92.4430894308943,72.50813008130082
1983-09-01,88.47435897435898,68.73931623931624
1983-10-01,85.29032258064517,64.75806451612904
1983-11-01,76.98333333333333,54.28333333333333
1983-12-01,71.46370967741936,50.233870967741936
1984-01-01,67.10752688172043,46.38709677419355
1984-02-01,72.84051724137932,49.375
1984-03-01,77.12903225806451,52.096774193548384
1984-04-01,81.22083333333333,58.15416666666667
1984-05-01,87.43951612903226,64.60483870967742
1984-06-01,89.66666666666667,68.74583333333334
1984-07-01,90.63306451612904,70.50403225806451
1984-08-01,91.70161290322581,71.32661290322581
1984-09-01,88.57083333333334,69.30833333333334
1984-10-01,86.42857142857143,64.61290322580645
1984-11-01,76.46861924686192,53.26778242677824
1984-12-01,78.06854838709677,53.62903225806452
1985-01-01,67.8991935483871,42.270161290322584
1985-02-01,74.47321428571429,49.754464285714285
1985-03-01,80.89878542510121,55.97570850202429
1985-04-01,82.67916666666666,59.1125
1985-05-01,89.6975806451613,65.53225806451613
1985-06-01,92.00836820083683,72.09623430962343
1985-07-01,91.29032258064517,71.85887096774194
1985-08-01,91.10483870967742,73.34274193548387
1985-09-01,89.09166666666667,70.83333333333333
1985-10-01,88.0607476635514,68.68691588785046
1985-11-01,82.07916666666667,63.13333333333333
1985-12-01,70.51012145748987,46.08502024291498
1986-01-01,70.1491935483871,47.475806451612904
1986-02-01,75.84304932735427,53.591928251121075
1986-03-01,76.79352226720648,52.959514170040485
1986-04-01,82.3375,55.17916666666667
1986-05-01,88.41129032258064,63.725806451612904
1986-06-01,90.86666666666666,71.06666666666666
1986-07-01,91.58870967741936,72.78225806451613
1986-08-01,91.70731707317073,72.21544715447155
1986-09-01,91.07142857142857,71.55714285714286
1986-10-01,85.68145161290323,65.87096774193549
1986-11-01,83.21666666666667,65.49166666666666
1986-12-01,73.42338709677419,56.354838709677416
1987-01-01,69.2672064777328,47.19433198380567
1987-02-01,72.43497757847534,50.88789237668161
1987-03-01,75.40322580645162,55.403225806451616
1987-04-01,78.3375,53.5375
1987-05-01,87.0524193548387,65.08870967741936
1987-06-01,91.43514644351464,71.18828451882845
1987-07-01,92.73790322580645,72.79032258064517
1987-08-01,93.34274193548387,73.34274193548387
1987-09-01,90.03333333333333,70.92083333333333
1987-10-01,80.7258064516129,58.66935483870968
1987-11-01,77.11715481171548,58.22594142259414
1987-12-01,74.17004048582996,51.477732793522264
1988-01-01,66.91129032258064,46.060483870967744
1988-02-01,70.82251082251082,46.692640692640694
1988-03-01,76.26209677419355,52.774193548387096
1988-04-01,82.50833333333334,58.59583333333333
1988-05-01,85.97177419354838,62.068548387096776
1988-06-01,90.0904761904762,69.88571428571429
1988-07-01,91.36290322580645,71.33870967741936
1988-08-01,91.74596774193549,72.625
1988-09-01,89.85416666666667,72.30833333333334
1988-10-01,83.54032258064517,59.95161290322581
1988-11-01,80.02083333333333,58.325
1988-12-01,72.85483870967742,48.766129032258064
1989-01-01,77.23481781376518,54.51012145748988
1989-02-01,75.96860986547085,51.12107623318386
1989-03-01,80.02822580645162,57.846774193548384
1989-04-01,83.93333333333334,59.661904761904765
1989-05-01,89.40552995391705,65.28571428571429
1989-06-01,91.58333333333333,70.7125
1989-07-01,91.85887096774194,72.45564516129032
1989-08-01,92.3991935483871,72.25403225806451
1989-09-01,90.09583333333333,71.38333333333334
1989-10-01,83.54838709677419,63.604838709677416
1989-11-01,79.23333333333333,55.55416666666667
1989-12-01,68.18433179723502,43.3963133640553
1990-01-01,77.06854838709677,52.67338709677419
1990-02-01,79.27232142857143,56.754464285714285
1990-03-01,80.68145161290323,55.600806451612904
1990-04-01,82.73333333333333,58.4125
1990-05-01,89.28629032258064,67.63306451612904
1990-06-01,91.56666666666666,70.95
1990-07-01,91.54032258064517,72.28225806451613
1990-08-01,92.10162601626017,72.26829268292683
1990-09-01,90.925,70.29166666666667
1990-10-01,85.73790322580645,65.48387096774194
1990-11-01,79.62083333333334,56.19583333333333
1990-12-01,76.93951612903226,52.693548387096776
1991-01-01,74.2741935483871,54.92338709677419
1991-02-01,73.85267857142857,51.745535714285715
1991-03-01,78.37096774193549,56.439516129032256
1991-04-01,84.74583333333334,64.40416666666667
1991-05-01,88.70967741935483,69.46370967741936
1991-06-01,90.02083333333333,70.42916666666666
1991-07-01,90.58467741935483,73.06854838709677
1991-08-01,91.33467741935483,73.2258064516129
1991-09-01,90.425,70.8125
1991-10-01,83.68548387096774,63.70564516129032
1991-11-01,74.82083333333334,53.11666666666667
1991-12-01,75.49193548387096,53.028225806451616
1992-01-01,69.27822580645162,47.125
1992-02-01,73.66233766233766,53.01298701298701
1992-03-01,76.75806451612904,53.66532258064516
1992-04-01,80.075,58.416666666666664
1992-05-01,85.63562753036437,61.19838056680162
1992-06-01,89.74583333333334,71.9625
1992-07-01,93.38709677419355,72.88306451612904
1992-08-01,90.28629032258064,71.72983870967742
1992-09-01,89.39583333333333,71.25
1992-10-01,81.75806451612904,61.66935483870968
1992-11-01,78.58715596330275,60.29816513761468
1992-12-01,72.91705069124424,51.142857142857146
1993-01-01,74.64516129032258,56.07258064516129
1993-02-01,70.53125,48.44642857142857
1993-03-01,74.90725806451613,52.818548387096776
1993-04-01,79.9625,55.083333333333336
1993-05-01,86.10887096774194,63.38709677419355
1993-06-01,91.59166666666667,70.52916666666667
1993-07-01,93.10887096774194,73.34274193548387
1993-08-01,92.59677419354838,73.10887096774194
1993-09-01,90.4625,71.42083333333333
1993-10-01,83.96370967741936,65.6491935483871
1993-11-01,77.72083333333333,57.420833333333334
1993-12-01,69.95564516129032,46.63709677419355
1994-01-01,70.16532258064517,49.03629032258065
1994-02-01,75.99553571428571,55.8125
1994-03-01,79.51209677419355,56.08870967741935
1994-04-01,85.1875,62.725
1994-05-01,88.64112903225806,66.12096774193549
1994-06-01,90.50416666666666,72.45
1994-07-01,90.66532258064517,72.00403225806451
1994-08-01,89.81048387096774,72.06048387096774
1994-09-01,87.775,70.76666666666667
1994-10-01,83.85887096774194,66.45161290322581
1994-11-01,80.72083333333333,61.9125
1994-12-01,72.80425531914894,54.4468085106383
1995-01-01,69.58467741935483,47.92338709677419
1995-02-01,72.88392857142857,49.294642857142854
1995-03-01,79.37903225806451,57.24193548387097
1995-04-01,83.125,61.520833333333336
1995-05-01,90.91532258064517,69.61290322580645
1995-06-01,88.84166666666667,71.57083333333334
1995-07-01,92.09677419354838,73.60887096774194
1995-08-01,91.20967741935483,75.125
1995-09-01,89.78333333333333,72.31666666666666
1995-10-01,84.93087557603687,67.58986175115207
1995-11-01,75.83809523809524,52.142857142857146
1995-12-01,69.9447004608295,47.935483870967744
1996-01-01,70.13364055299539,45.866359447004605
1996-02-01,72.60591133004927,48.16748768472906
1996-03-01,72.90783410138249,49.566820276497694
1996-04-01,81.32380952380953,57.352380952380955
1996-05-01,88.963133640553,67.0552995391705
1996-06-01,89.22857142857143,70.22380952380952
1996-07-01,92.09677419354838,73.39170506912443
1996-08-01,90.65384615384616,71.92788461538461
1996-09-01,89.76666666666667,70.54285714285714
1996-10-01,82.95852534562212,64.09216589861751
1996-11-01,76.81904761904762,55.371428571428574
1996-12-01,72.82488479262673,49.54377880184332
1997-01-01,72.49769585253456,49.27188940092166
1997-02-01,77.70918367346938,54.57142857142857
1997-03-01,82.91705069124424,61.142857142857146
1997-04-01,80.7,58.37619047619047
1997-05-01,86.88479262672811,65.3041474654378
1997-06-01,89.65238095238095,70.57619047619048
1997-07-01,92.45622119815668,72.6958525345622
1997-08-01,91.81566820276498,72.74193548387096
1997-09-01,90.5047619047619,70.8
1997-10-01,83.38709677419355,62.815668202764975
1997-11-01,75.21428571428571,54.957142857142856
1997-12-01,69.42396313364056,51.2073732718894
1998-01-01,71.6221198156682,52.07834101382488
1998-02-01,71.39285714285714,50.77040816326531
1998-03-01,74.93548387096774,52.310483870967744
1998-04-01,81.9875,60.733333333333334
1998-05-01,89.52016129032258,66.91532258064517
1998-06-01,95.52083333333333,74.07083333333334
1998-07-01,92.86290322580645,74.6491935483871
1998-08-01,92.35887096774194,73.77822580645162
1998-09-01,87.90833333333333,72.97083333333333
1998-10-01,86.14227642276423,66.55284552845528
1998-11-01,81.21666666666667,60.708333333333336
1998-12-01,76.97177419354838,55.63306451612903
1999-01-01,74.93522267206478,50.43724696356275
1999-02-01,75.47085201793722,50.946188340807176
1999-03-01,77.89430894308943,49.853658536585364
1999-04-01,86.34728033472804,61.73640167364017
1999-05-01,86.88663967611336,63.79352226720648
1999-06-01,88.92050209205021,70.22594142259415
1999-07-01,91.94354838709677,72.97983870967742
1999-08-01,92.23076923076923,74.15384615384616
1999-09-01,88.78389830508475,71.07203389830508
1999-10-01,83.3265306122449,65.36326530612244
1999-11-01,77.81171548117155,56.2928870292887
1999-12-01,71.51821862348179,50.48582995951417
2000-01-01,72.19028340080972,48.45344129554656
2000-02-01,74.6969696969697,49.02597402597402
2000-03-01,81.56451612903226,57.125
2000-04-01,82.53164556962025,57.40084388185654
2000-05-01,90.56275303643724,65.93927125506073
2000-06-01,91.95689655172414,70.46120689655173
2000-07-01,91.60816326530612,72.48979591836735
2000-08-01,91.73113207547169,72.12735849056604
2000-09-01,89.39910313901345,72.20179372197309
2000-10-01,83.09016393442623,60.83606557377049
2000-11-01,76.60759493670886,52.51476793248945
2000-12-01,70.51012145748987,46.93927125506073
2001-01-01,67.84836065573771,41.81967213114754
2001-02-01,78.34977578475336,55.69506726457399
2001-03-01,76.59336099585062,55.42323651452282
2001-04-01,83.69874476987448,58.93305439330544
2001-05-01,88.23481781376518,64.00404858299595
2001-06-01,91.21702127659574,70.96595744680852
2001-07-01,90.4089068825911,72.93927125506073
2001-08-01,91.417004048583,72.85425101214575
2001-09-01,86.60851063829787,70.25531914893617
2001-10-01,82.57786885245902,63.60245901639344
2001-11-01,79.03271028037383,58.85981308411215
2001-12-01,76.03319502074689,56.344398340248965
2002-01-01,71.9758064516129,49.96370967741935
2002-02-01,72.26785714285714,50.19642857142857
2002-03-01,81.09274193548387,56.42338709677419
2002-04-01,85.65822784810126,63.89029535864979
2002-05-01,89.20816326530613,65.75510204081633
2002-06-01,89.01271186440678,71.25
2002-07-01,90.38709677419355,72.93145161290323
2002-08-01,90.35887096774194,72.26209677419355
2002-09-01,89.77916666666667,73.53333333333333
2002-10-01,86.83467741935483,68.12096774193549
2002-11-01,75.55,53.92916666666667
2002-12-01,69.84274193548387,47.71774193548387
2003-01-01,66.04032258064517,41.524193548387096
2003-02-01,74.95982142857143,51.55357142857143
2003-03-01,80.65322580645162,61.770161290322584
2003-04-01,82.10416666666667,59.6375
2003-05-01,89.21370967741936,69.31451612903226
