YEAR,MONTH,us_tavg_f,us_tmax_f,us_tmin_f,n_stations
1912,10,55.00095699372578,67.85942503794055,42.142488949511005,464
1912,11,43.38814984727915,55.195509019715914,31.580790674842397,462
1912,12,34.35920665403739,44.913454259869354,23.80495904820543,460
1913,1,31.54649956651661,42.29235568211121,20.800643450922013,462
1913,2,28.594318758255312,39.43602807690614,17.752609439604488,470
1913,3,39.295665227314686,50.92437089988931,27.666959554740064,471
1913,4,52.71235074457475,65.3437474638547,40.080954025294815,471
1913,5,61.43649554851332,73.99417805656432,48.87881304046232,466
1913,6,70.55323087098238,83.68855601279765,57.41790572916709,467
1913,7,74.94630308785153,87.95662562361903,61.93598055208405,458
1913,8,75.1694680401453,88.80759832963463,61.53133775065597,453
1913,9,65.17714431029754,77.79773500541688,52.55655361517818,454
1913,10,52.9423685821716,64.7846914401785,41.10004572416469,451
1913,11,46.576904861408735,57.01306962409673,36.140740098720734,458
1913,12,35.43062356867107,44.388098368542565,26.47314876879958,459
1914,1,34.265980909761005,44.04279265053514,24.489169168986876,471
1914,2,27.138195173996955,38.204191884674465,16.072198463319445,465
1914,3,39.83608918164023,50.99887121216904,28.673307151111427,455
1914,4,51.72484146044054,63.59230061087847,39.8573823100026,468
1914,5,62.81336597816324,75.79441424548864,49.832317710837835,472
1914,6,71.78500946642005,84.37053118246178,59.199487750378324,471
1914,7,75.61111959676029,88.76400138762658,62.45823780589402,467
1914,8,73.17635034626107,86.01278680828855,60.3399138842336,462
1914,9,65.63359151133355,78.4502726327404,52.816910389926726,461
1914,10,57.17122730478822,68.89201849241377,45.45043611716267,465
1914,11,44.152927069168854,56.72861900722124,31.577235131116463,469
1914,12,26.38050893025305,35.043955437904636,17.71706242260147,464
1915,1,27.874589787831855,37.711505923330364,18.037673652333343,469
1915,2,35.861868571954886,44.913813679667975,26.8099234642418,466
1915,3,35.97759780897083,45.85698637554,26.098209242401666,464
1915,4,56.5299546320401,69.50754768105458,43.55236158302562,462
1915,5,59.37155551258272,70.7313531197053,48.01175790546012,464
1915,6,67.06729256334798,79.02135953182011,55.11322559487584,462
1915,7,71.66802531533074,83.32253583569293,60.01351479496854,472
1915,8,69.7201257784525,81.57790707087966,57.862344486025336,460
1915,9,66.17944613578622,78.05839738447298,54.30049488709945,463
1915,10,56.4559334837557,69.46938774145657,43.442479226054836,463
1915,11,44.57797625834774,55.99031613277453,33.16563638392095,466
1915,12,32.655826079748806,42.064497429925005,23.2471547295726,459
1916,1,28.727573928936057,38.840094981776545,18.61505287609556,465
1916,2,30.041998378432094,40.703797160195876,19.380199596668312,469
1916,3,40.458840802569675,52.63861854211316,28.279063063026197,463
1916,4,50.653362131820664,62.40460958300903,38.902114680632295,463
1916,5,61.42805195466002,73.82695492282905,49.029148986491,465
1916,6,66.80402582360661,78.75124516461291,54.85680648260032,466
1916,7,76.65941794671053,89.24858997647907,64.07024591694201,464
1916,8,74.01550813623673,86.751228218087,61.27978805438649,460
1916,9,64.49263531723034,77.71967334137899,51.26559729308168,476
1916,10,53.54246099995019,66.58282009880237,40.502101901097994,463
1916,11,41.78739958674976,53.721755941725185,29.85304323177434,470
1916,12,28.491855469406993,39.297992225933825,17.68571871288016,467
1917,1,28.172145305082267,38.84723833701385,17.497052273150686,470
1917,2,27.765070588376517,39.47844192592232,16.051699250830712,471
1917,3,39.790244445745664,51.10381171453168,28.476677176959658,465
1917,4,49.739563889816594,61.36613871078755,38.112989068845636,472
1917,5,56.255024436975845,68.38386857154788,44.1261803024038,474
1917,6,67.84472159111873,80.66562606557964,55.023817116657824,469
1917,7,74.99460497605351,87.83664779229353,62.152562159813485,463
1917,8,71.534265167134,84.64862286103863,58.419907473229344,465
1917,9,64.56934166486417,77.29417005048624,51.84451327924209,466
1917,10,49.34833202867551,62.34035145516205,36.35631260218896,459
1917,11,43.72901607265203,55.71246729903922,31.74556484626485,462
1917,12,25.969686178508006,36.15243714415429,15.786935212861719,462
1918,1,20.249729612068272,30.42090446052145,10.078554763615097,463
1918,2,32.4780771581593,44.47339307359308,20.48276124272553,462
1918,3,46.64316333794692,59.66819144272057,33.61813523317328,461
1918,4,49.351497632764776,61.38848597516645,37.314509290363105,471
1918,5,63.724727028214105,76.59218966503,50.8572643913982,471
1918,6,71.42682860549988,84.33947028180246,58.51418692919729,466
1918,7,73.11540542932974,86.19589926410966,60.03491159454985,462
1918,8,74.95656094404549,88.13979823842257,61.77332364966841,463
1918,9,61.587341639585645,74.6669310020802,48.50775227709109,467
1918,10,57.714688984751525,69.25294048555878,46.17643748394428,457
1918,11,42.64843249460405,52.52471388618455,32.77215110302354,455
1918,12,36.875357567300895,45.70275081807832,28.04796431652346,456
1919,1,32.8010270253987,43.28592125414288,22.316132796654532,459
1919,2,32.44543413224736,41.92435742086484,22.966510843629884,467
1919,3,42.14415606422355,53.46199079656255,30.826321331884554,465
1919,4,51.94615702945112,63.66697884912023,40.225335209782,462
1919,5,60.5925311362073,72.45267944178008,48.73238283063452,464
1919,6,71.57053787519766,83.43125269683699,59.70982305355835,466
1919,7,75.82293979754594,88.74012291412987,62.90575668096201,455
1919,8,72.8036357490697,85.68441407674054,59.92285742139885,459
1919,9,67.44621680454193,80.29347453291098,54.598959076172875,462
1919,10,55.18968503922002,66.09934124513426,44.280028833305785,460
1919,11,40.291753457645044,50.5983431192579,29.985163796032186,455
1919,12,27.168127511882133,37.071645015129796,17.264610008634463,460
1920,1,27.340034685513157,37.2596501637318,17.420419207294515,459
1920,2,31.728009134144433,41.494785246611706,21.961233021677156,466
1920,3,41.280804647609806,53.04870451436131,29.512904780858296,468
1920,4,47.52936975258937,58.51832000278755,36.54041950239119,464
1920,5,60.34586382145706,72.36518924141635,48.326538401497764,469
1920,6,69.3335377845306,81.57420205300595,57.092873516055256,466
1920,7,73.16108411777722,85.78074305184398,60.54142518371044,464
1920,8,71.43218670082719,83.82233917463459,59.042034227019776,460
1920,9,67.23044470874956,79.6908131225548,54.770076294944325,458
1920,10,57.685621149950734,70.52073064978195,44.85051165011951,451
1920,11,40.545958491937185,50.12886186479166,30.963055119082707,450
1920,12,33.61120386157792,42.56305573945712,24.65935198369872,465
1921,1,34.53883148689011,44.08618088560198,24.991482088178234,470
1921,2,36.879295089194564,47.50242958379226,26.25616059459686,475
1921,3,48.03026825705918,60.056564290593,36.00397222352536,475
1921,4,53.68717922978802,66.20703593944904,41.16732252012701,466
1921,5,62.28937929624833,74.50627063144344,50.07248796105323,471
1921,6,72.89848012958963,85.18258661299971,60.614373646179544,463
1921,7,76.9070952581066,89.56643349133809,64.24775702487509,468
1921,8,73.13332898321947,85.61807152695529,60.64858643948366,469
1921,9,69.00953183946183,81.40727383358231,56.61178984534135,467
1921,10,55.914870506974445,69.47069459788007,42.35904641606882,460
1921,11,42.314838239620265,52.9271805170746,31.702495962165916,462
1921,12,34.7266043335298,44.66090495557786,24.792303711481726,460
1922,1,27.124615515813545,37.438813333933496,16.81041769769359,466
1922,2,32.00578597366083,42.700559731566706,21.311012215754957,477
1922,3,41.955042268054754,52.60855169360441,31.3015328425051,480
1922,4,52.54117261557276,64.0285264993555,41.053818731790024,478
1922,5,63.509980339301514,75.58210549236658,51.43785518623645,477
1922,6,71.79664274011992,84.4321377160944,59.16114776414545,476
1922,7,73.4269935156294,85.77992273508545,61.0740642961734,472
1922,8,73.76132643648806,86.70275099903785,60.81990187393829,465
1922,9,68.69458210528317,82.47356713754667,54.915597073019676,465
1922,10,56.68154626073874,70.27473906587574,43.08835345560177,469
1922,11,44.21529333212398,54.150830158694326,34.27975650555363,470
1922,12,33.07743881121457,43.123233071392875,23.03164455103626,471
1923,1,33.85648135532772,43.757732874588115,23.95522983606733,468
1923,2,28.41004072184977,39.2573802882995,17.562701155400042,473
1923,3,38.11699041632954,50.165022585838024,26.068958246821065,470
1923,4,50.915606027466254,63.28188095304856,38.54933110188395,473
1923,5,60.20947502012113,72.62708057863223,47.791869461610034,471
1923,6,70.4705055556747,82.16318611368631,58.777824997663124,477
1923,7,74.75062905103218,87.24126270051613,62.25999540154824,469
1923,8,72.101088034203,84.62495190780606,59.57722416059993,472
1923,9,66.26121788913754,78.20609691021285,54.316338868062225,477
1923,10,52.40977682969247,64.19952584849007,40.620027810894854,472
1923,11,43.67808815680118,54.696833062349604,32.65934325125276,476
1923,12,38.38283432807101,48.00500899060671,28.760659665535304,465
1924,1,25.212285867124358,36.38591402721413,14.038657707034588,466
1924,2,33.066174053111155,43.29483862467617,22.837509481546146,474
1924,3,37.57508170641734,47.014611860197476,28.135551552637203,473
1924,4,51.71705926338546,64.18411957647314,39.24999895029777,467
1924,5,57.52394182754119,70.16252355583735,44.88536009924501,478
1924,6,69.15891188327323,81.37400821992533,56.943815546621146,477
1924,7,72.08743279100369,85.04947787659684,59.12538770541055,471
1924,8,72.97382446862694,85.97013017610904,59.977518761144815,470
1924,9,62.72955741131363,75.31894036810557,50.14017445452169,473
1924,10,57.148836612418386,70.99480715221601,43.30286607262076,471
1924,11,43.30759376105387,55.01019535002869,31.604992172079054,463
1924,12,27.289388222880557,37.23178629724995,17.346990148511164,459
1925,1,28.113740628599714,38.494321176516394,17.73316008068303,468
1925,2,37.353183262964926,48.30981709255495,26.396549433374904,472
1925,3,44.614043200402406,57.49852903152202,31.72955736928279,465
1925,4,56.34137200529909,69.44347164952009,43.239272361078086,467
1925,5,59.81754128860293,73.58557160091802,46.049510976287856,469
1925,6,71.84869499308496,84.56674788867907,59.13064209749085,473
1925,7,74.58961335903149,87.58961399311093,61.58961272495206,470
1925,8,73.01588722531781,86.69223500897216,59.33953944166349,468
1925,9,69.57079289527684,81.98223846100325,57.15934732955044,472
1925,10,48.30297506367916,58.54950564196226,38.056444485396064,474
1925,11,41.22912442903386,52.24465365470785,30.21359520335986,472
1925,12,31.32636913256951,40.81592182619124,21.836816438947785,464
1926,1,30.28918283936153,40.1599918497141,20.41837382900896,463
1926,2,36.76591289556845,46.928592364482796,26.603233426654104,463
1926,3,38.18432572237987,49.506132824186544,26.862518620573187,466
1926,4,49.62643154368363,62.62193861930536,36.6309244680619,469
1926,5,63.01579407066192,76.7774664924909,49.254121648832935,468
1926,6,68.29323762844778,81.4365380252754,55.149937231620164,475
1926,7,74.59569479689429,87.77241147484187,61.41897811894669,472
1926,8,73.92544057997738,86.11013783884714,61.740743321107594,475
1926,9,65.71635108336332,77.10792592334803,54.324776243378615,478
1926,10,55.213176593260734,66.93603823100216,43.490314955519295,476
1926,11,39.95889466530822,50.2620604593015,29.655728871314945,469
1926,12,30.799942477117707,40.17634678854937,21.423538165686054,472
1927,1,30.36085609497562,40.271743261317205,20.449968928634025,468
1927,2,38.04822831103847,48.21720556161062,27.87925106046633,473
1927,3,43.33345635391331,54.00894717662157,32.65796553120505,473
1927,4,52.60255312025915,63.99226805802095,41.21283818249735,469
1927,5,60.795919566090156,72.38327769974329,49.20856143243703,470
1927,6,67.92966928148235,79.70620212671207,56.153136436252616,468
1927,7,73.41027710763679,86.30997591098233,60.51057830429125,472
1927,8,69.56499449578065,82.06358637583355,57.066402615727746,470
1927,9,67.32914748383064,79.91525897597835,54.74303599168294,468
1927,10,57.515417016235446,71.14328510176229,43.88754893070861,470
1927,11,44.89010394175221,55.18343961020642,34.596768273298,467
1927,12,28.750457453341678,39.14181484051331,18.35910006617004,466
1928,1,31.581230260209107,42.03658449443172,21.125876025986493,470
1928,2,34.07622531830771,44.53012585556691,23.622324781048526,474
1928,3,42.871662118131525,54.57147594593466,31.171848290328395,468
1928,4,48.570239756790116,60.750933285245324,36.38954622833491,477
1928,5,62.291127742604836,75.79833572974715,48.78391975546252,477
1928,6,66.50653047586538,77.9152828977754,55.09777805395536,474
1928,7,74.34530514278242,86.49209036415822,62.19851992140662,470
1928,8,73.52922323887474,86.08697815608706,60.971468321662435,465
1928,9,63.46255440338991,76.8840029060664,50.04110590071344,464
1928,10,56.49665008649469,68.69364230616847,44.2996578668209,471
1928,11,43.03749083595848,52.87091231429515,33.20406935762181,466
1928,12,34.17398247276631,44.11740819455002,24.23055675098259,470
1929,1,24.66278140072101,35.18021274202727,14.145350059414746,469
1929,2,25.951281469877642,36.462024263112774,15.440538676642506,470
1929,3,44.90690537130185,56.21204001550529,33.60177072709842,480
1929,4,53.21788666434744,64.96536957000306,41.47040375869181,476
1929,5,59.84522745228349,72.10631571958905,47.58413918497793,475
1929,6,68.62474613999446,81.2938234676364,55.95566881235253,476
1929,7,74.58422585700073,87.31808127691136,61.850370437090106,474
1929,8,72.92960614352246,86.51746061111024,59.341751675934674,474
1929,9,64.84494380282962,77.00272809777755,52.687159507881695,477
1929,10,54.388829462541494,66.45068689991919,42.32697202516378,473
1929,11,39.229521104995314,49.125151581201976,29.333890628788637,468
1929,12,33.06366878279992,42.84157152903921,23.28576603656064,473
1930,1,23.592497305595305,33.635503249663174,13.549491361527432,472
1930,2,40.09592402882692,51.26730460667566,28.92454345097818,474
1930,3,40.80300820834284,52.589755713935986,29.016260702749697,480
1930,4,54.72016831799032,67.8917317938316,41.54860484214906,476
1930,5,61.57813992394487,73.69435436629419,49.46192548159554,478
1930,6,69.89482262937791,83.02926816456646,56.76037709418937,479
1930,7,76.78108985710364,90.88922656417863,62.67295315002866,480
1930,8,74.30227718975244,87.93188088170744,60.67267349779745,478
1930,9,67.65027931969338,80.66942369610697,54.63113494327977,481
1930,10,52.790320619973095,64.3863795858692,41.194261654076996,483
1930,11,43.024788315913014,54.20095865810913,31.848617973716895,480
1930,12,31.88683161397853,40.94098590573871,22.832677322218352,481
1931,1,33.7207714757525,44.17800312621756,23.263539825287435,488
1931,2,38.35400935451669,49.064292133654476,27.643726575378903,485
1931,3,39.36222234492214,49.67236612084228,29.052078569001992,483
1931,4,52.403583348199504,65.49959200740605,39.30757468899296,486
1931,5,60.11355755836376,73.14038339849145,47.08673171823607,486
1931,6,72.86812004252278,85.89917323752528,59.8370668475203,484
1931,7,77.1509927724549,90.49997024795745,63.80201529695235,484
1931,8,73.13195566858774,86.07435766796449,60.18955366921098,482
1931,9,70.68225577472083,83.62312888154436,57.74138266789728,482
1931,10,58.36741408786766,70.77030810185775,45.964520073877566,478
1931,11,46.796508886981236,57.53108461533264,36.06193315862984,486
1931,12,38.02017109479039,46.767044244532606,29.273297945048164,482
1932,1,33.52143653256814,42.56593945283337,24.47693361230291,486
1932,2,36.947169315205315,47.61671974852545,26.277618881885186,487
1932,3,36.542625668372686,47.151088725797756,25.934162610947624,487
1932,4,52.5959373752944,64.96590724824583,40.225967502342975,486
1932,5,62.31405317405068,75.19306424619552,49.435042101905836,486
1932,6,71.29470122942192,83.5944241949007,58.99497826394314,486
1932,7,75.56204654547254,88.53462234203958,62.589470748905505,478
1932,8,73.9330664138863,86.7578567403137,61.10827608745888,483
1932,9,65.51063691101191,78.9899738619086,52.03129996011524,482
1932,10,53.63856450162624,65.75575136863507,41.52137763461742,480
1932,11,40.406364165640724,51.63868984243686,29.174038488844584,482
1932,12,30.611161901358873,40.570239549558956,20.652084253158783,483
1933,1,36.763912827936316,47.261361462486555,26.266464193386074,488
1933,2,30.314520446658367,41.68949519762459,18.93954569569215,486
1933,3,41.621909696768775,52.37020272593007,30.87361666760749,487
1933,4,51.51396394428617,63.55651723363435,39.47141065493799,486
1933,5,62.49335701589979,74.08800420876403,50.898709823035546,485
1933,6,74.49238761598602,88.7358869391854,60.24888829278663,486
1933,7,75.99577235900328,89.13099836382312,62.860546354183455,484
1933,8,72.65032155733292,85.30194503673148,59.99869807793436,485
1933,9,69.83060670886063,82.53335342859857,57.12785998912268,484
1933,10,54.97211416221803,68.05975548457435,41.8844728398617,483
1933,11,42.47964477514902,54.18501961575411,30.774269934543923,482
1933,12,35.722514191316954,46.16018419793208,25.284844184701832,473
1934,1,34.75899651668741,44.72831326343135,24.789679769943472,480
1934,2,31.073550944308636,42.54846628132782,19.598635607289452,481
1934,3,40.92954466165344,53.47634898433215,28.38274033897474,484
1934,4,53.688785381913235,66.76917247335072,40.60839829047575,481
1934,5,66.47254612966212,80.9602154115752,51.98487684774902,480
1934,6,73.91845107622864,87.3641491174386,60.472753035018656,478
1934,7,78.28168227990844,92.0127443678512,64.55062019196566,478
1934,8,74.41676781556141,87.57149224952838,61.26204338159446,480
1934,9,64.8158016879026,77.17590358453327,52.45569979127195,480
1934,10,57.48968929286526,70.42995327005578,44.54942531567474,481
1934,11,46.36437451474852,56.742278485177685,35.98647054431935,481
1934,12,31.492459772564768,40.67820729661286,22.30671224851667,479
1935,1,30.254286720618396,40.45418120863069,20.054392232606094,479
1935,2,35.202840123244805,45.23801138812576,25.167668858363857,480
1935,3,45.272614848436774,56.51245397683595,34.0327757200376,480
1935,4,50.27884168666583,61.057499893381404,39.50018347995024,483
1935,5,58.2161347321773,69.30680766245732,47.12546180189728,483
1935,6,68.21883081970199,80.03680884035602,56.40085279904798,477
1935,7,77.42873389641676,89.93039920993577,64.92706858289775,485
1935,8,74.44770538642643,87.03101342672193,61.86439734613095,482
1935,9,65.94133103900889,79.0112512195276,52.87141085849017,480
1935,10,54.72911305797719,67.62487329161982,41.83335282433454,479
1935,11,40.88554138634536,50.282035278461294,31.48904749422942,474
1935,12,29.467966785744846,38.28796983583713,20.647963735652556,480
1936,1,24.47616936736514,34.10543261358389,14.846906121146388,481
1936,2,21.64604996809481,32.25931711711287,11.03278281907676,482
1936,3,44.08010555340268,55.86240754443083,32.297803562374526,484
1936,4,49.87823005712273,62.33514311814955,37.421316996095904,482
1936,5,65.35974480699919,78.69319857259045,52.02629104140793,479
1936,6,71.51719858095449,85.362552459107,57.67184470280199,480
1936,7,79.08857463289561,93.28579776683907,64.89135149895216,477
1936,8,76.80660750645835,90.48187482751503,63.131340185401655,482
1936,9,68.63428426226676,81.00348607782878,56.265082446704724,481
1936,10,54.44936455971127,66.57351316216354,42.32521595725899,481
1936,11,40.24017654732313,51.75760913725182,28.722743957394446,477
1936,12,35.02166777442566,44.51516445617449,25.528171092676832,484
1937,1,26.578981428298945,36.32163339247346,16.836329464124432,480
1937,2,30.878712448289523,40.95618792863921,20.801236967939836,484
1937,3,38.57100206342315,49.13534974458976,28.00665438225653,486
1937,4,50.97781449853305,62.44525659786538,39.51037239920071,483
1937,5,63.08606768728036,75.85479849226009,50.31733688230063,484
1937,6,70.3343230871939,82.31139898054222,58.35724719384559,487
1937,7,75.61116062873631,88.52838990133712,62.6939313561355,485
1937,8,76.58898435012843,89.52529417690245,63.65267452335439,485
1937,9,66.36912964324453,79.58995424852432,53.14830503796476,485
1937,10,53.74998021626856,65.60041148903579,41.89954894350133,485
1937,11,40.776459334409736,51.37368341068861,30.179235258130873,479
1937,12,31.357190633672804,40.204406888725586,22.509974378620022,482
1938,1,30.666316489441993,40.35432926866084,20.97830371022314,479
1938,2,36.18168949064769,45.94006388453444,26.42331509676095,484
1938,3,46.86712981603474,58.24612964211904,35.488129989950444,482
1938,4,53.28145468120066,65.1753234474683,41.387585914933005,488
1938,5,61.34560494051847,73.00378198843703,49.68742789259992,486
1938,6,69.87455593660522,82.0059651345965,57.743146738613945,483
1938,7,75.42210474717336,87.85909112517979,62.98511836916696,478
1938,8,75.8265108202787,88.91433761536017,62.738684025197244,480
1938,9,67.45517417303178,80.38587324838171,54.52447509768184,484
1938,10,58.488949429758286,72.62689532195573,44.351003537560835,479
1938,11,42.25335820033469,54.01540727030519,30.491309130364176,483
1938,12,33.84604155839361,43.75813186158895,23.93395125519826,482
1939,1,34.380383087930014,44.272536194103694,24.488229981756326,486
1939,2,30.46286267760478,41.89436611611607,19.03135923909349,485
1939,3,42.47072638206527,54.4582649192388,30.483187844891752,485
1939,4,51.308223766907076,63.61171850803324,39.004729025780904,484
1939,5,64.64759455562807,78.12607676880035,51.169112342455804,484
1939,6,71.12132834323975,83.09928582970288,59.143370856776635,487
1939,7,76.0354404707641,89.21987969670404,62.851001244824154,483
1939,8,73.57288928512297,86.72616179717906,60.419616773066885,482
1939,9,69.46764929282995,83.60830020876243,55.32699837689748,487
1939,10,56.33373274279013,69.6983884130148,42.96907707256546,488
1939,11,42.97588852246699,55.26122847985999,30.690548565073982,485
1939,12,37.52843922966861,48.14077034178341,26.916108117553787,483
1940,1,20.434805093604513,29.9479167113663,10.921693475842723,483
1940,2,32.583908934867296,41.51405543719409,23.65376243254051,482
1940,3,39.740975877163976,50.144650861802276,29.33730089252567,487
1940,4,50.55615097218861,62.206234897222956,38.906067047154266,487
1940,5,60.89452689329847,74.05362567927929,47.73542810731766,486
1940,6,70.76891772928903,83.38662270845296,58.15121275012508,489
1940,7,75.47866043764466,88.44613792687558,62.511182948413705,483
1940,8,72.7014185513741,84.65625554089344,60.74658156185476,482
1940,9,66.36208800688587,79.43618840146938,53.28798761230238,485
1940,10,57.5741449176072,71.03048277527311,44.11780705994128,483
1940,11,39.99535530172413,49.99357449949476,29.997136103953515,480
1940,12,35.95801395626921,45.12133957728352,26.794688335254897,477
1941,1,31.446825339879968,40.37404520237168,22.519605477388264,485
1941,2,31.172218543766054,40.95726845941058,21.387168628121533,482
1941,3,38.22645091704175,49.05701558939355,27.39588624468994,482
1941,4,54.957001282979654,66.80828498466623,43.105717581293085,483
1941,5,64.68529549892334,77.76841162739744,51.602179370449214,484
1941,6,70.22578973054027,81.89438311147933,58.55719634960123,483
1941,7,75.46863032345095,88.0946366647055,62.842623982196386,484
1941,8,74.02619772487431,86.848293385719,61.204102064029605,484
1941,9,67.30872733387662,79.81166470832588,54.805789959427386,478
1941,10,57.45765622506047,68.45758991019562,46.457722539925314,480
1941,11,44.11652177444233,55.27788398301137,32.955159565873295,477
1941,12,37.05779675366575,46.34230159166878,27.773291915662725,478
1942,1,29.621862040795193,40.17009571057354,19.07362837101685,487
1942,2,30.17247871675426,39.61179174567711,20.733165687831413,488
1942,3,42.79273442576906,53.7078791525746,31.877589698963526,484
1942,4,55.2799974539643,68.3975829335909,42.1624119743377,481
1942,5,61.03509273761212,73.00696813453055,49.06321734069368,481
1942,6,69.91992966934409,81.41727018966542,58.422589149022755,487
1942,7,75.01746895540079,87.56964774342353,62.46529016737804,484
1942,8,72.81531585360237,84.93808980580016,60.69254190140459,483
1942,9,64.53944816471932,76.83162472949815,52.24727159994048,483
1942,10,55.73551449478742,68.66029774889384,42.81073124068098,484
1942,11,43.99640476604435,55.1787443556733,32.8140651764154,476
1942,12,31.008124869012306,40.13302451897611,21.8832252190485,480
1943,1,28.175983484226105,38.71889206028609,17.63307490816612,481
1943,2,35.17326513815403,47.436314495244126,22.91021578106393,486
1943,3,37.976686341113634,49.97586106858389,25.977511613643376,484
1943,4,52.449666496134455,65.3472020499954,39.5521309422735,483
1943,5,60.86174346841593,72.74772670854436,48.975760228287506,480
1943,6,71.796123651206,83.49471907811586,60.09752822429614,485
1943,7,75.56293785335404,88.36221814648425,62.76365756022384,484
1943,8,74.89358063704206,87.80858142081395,61.97857985327016,478
1943,9,64.1995848496761,77.63738723308379,50.76178246626841,481
1943,10,54.34858913821815,67.59351401353221,41.10366426290408,483
1943,11,40.94686749414468,52.35236474393769,29.541370244351675,481
1943,12,32.39234410008874,42.82048208287145,21.964206117306027,484
1944,1,33.50834359848654,44.240503516906834,22.77618368006625,483
1944,2,34.492878616069625,45.05708433695127,23.92867289518799,482
1944,3,38.29510694044264,48.874456030206595,27.71575785067869,486
1944,4,49.49848109491646,60.77249453997596,38.22446764985696,485
1944,5,64.6908270044591,77.10419568512576,52.27745832379242,479
1944,6,71.22961615659987,83.34332320129836,59.1159091119014,483
1944,7,73.93431646754671,87.28127644326386,60.58735649182955,479
1944,8,73.47451436718023,86.18282565101717,60.76620308334331,479
1944,9,66.48195557193303,78.85867621032872,54.10523493353732,481
1944,10,55.824130630014494,69.65286328554062,41.995397974488384,479
1944,11,43.48078323114738,52.455928632544015,34.50563782975075,483
1944,12,29.63393418294712,39.06254629881866,20.20532206707558,479
1945,1,28.693837247349347,38.14520718655649,19.242467308142203,480
1945,2,34.10894424795573,44.05632955580864,24.16155894010283,477
1945,3,48.489629599178905,60.78626391719655,36.19299528116127,483
1945,4,52.37533759346714,64.30221955990719,40.4484556270271,484
1945,5,58.46288242682873,70.64894153914018,46.27682331451728,482
1945,6,67.0505396927125,78.53037335900339,55.57070602642164,483
1945,7,73.44179773919087,85.9065836443147,60.977011834067085,478
1945,8,73.19507411872132,85.83577555427208,60.554372683170556,480
1945,9,66.32965953445795,78.5131317389328,54.146187329983086,481
1945,10,54.583758883361675,67.59394074015164,41.57357702657171,482
1945,11,43.02411302108014,53.841811108834534,32.20641493332574,479
1945,12,27.820778081064756,36.918200614658126,18.72335554747139,473
1946,1,31.429478965941012,41.7146420041094,21.144315927772617,477
1946,2,34.70609855392662,46.576601552845325,22.83559555500792,475
1946,3,49.11141325951998,60.96262499561988,37.260201523420086,475
1946,4,55.39092472196406,68.53590428112722,42.2459451628009,475
1946,5,59.49748067587882,71.43529169090714,47.5596696608505,478
1946,6,69.89139500556061,82.39178493510298,57.39100507601825,471
1946,7,74.59154226699202,87.31306911262926,61.870015421354786,475
1946,8,71.17226842088012,83.65625975903465,58.68827708272558,469
1946,9,65.47716194187402,78.19287433697102,52.76144954677702,469
1946,10,55.74744683334558,68.22626225981416,43.268631406876985,477
1946,11,43.864331155410376,54.367725222815395,33.36093708800536,474
1946,12,36.17202126591364,46.759857948864905,25.584184582962372,473
1947,1,32.85553824536097,43.00038586015393,22.710690630567996,466
1947,2,28.556526914278347,39.40771089110126,17.70534293745543,467
1947,3,37.4334447130564,47.89874223552855,26.968147190584265,471
1947,4,51.58799282676186,63.030062893041624,40.14592276048211,475
1947,5,59.729584892551394,72.12795877844692,47.331211006655856,475
1947,6,67.86857787117178,79.33985744462818,56.397298297715366,478
1947,7,72.68577847313206,85.55890304189572,59.81265390436838,461
1947,8,77.11331290037802,89.94482874665094,64.28179705410508,465
1947,9,67.61844128394867,80.70881032897043,54.52807223892692,462
1947,10,60.99542902598575,73.5255396067287,48.46531844524281,462
1947,11,38.8405447561016,47.66890961825468,30.012179893948524,461
1947,12,32.495740998651684,42.282147601411985,22.709334395891386,460
1948,1,25.679451418514486,36.17841803663738,15.180484800391596,473
1948,2,30.920618103779972,41.401583011135486,20.439653196424455,476
1948,3,39.875027899179905,51.15408710722184,28.59596869113796,474
1948,4,55.38107309205346,67.8585620138189,42.90358417028801,470
1948,5,61.04498863574265,73.58244253501007,48.507534736475236,476
1948,6,69.8955796662697,82.21995071853675,57.57120861400263,476
1948,7,74.52340790143838,86.96175288495046,62.08506291792629,475
1948,8,73.24947399801682,86.1094396924663,60.389508303567354,479
1948,9,67.52410697819013,81.07756857368997,53.97064538269028,477
1948,10,53.647256075013026,67.42348236708129,39.87102978294476,477
1948,11,43.95289991791149,53.98816095884273,33.91763887698025,475
1948,12,33.15038315312749,43.00246992304589,23.298296383209102,473
1949,1,28.512651790521858,38.164280338573576,18.861023242470136,461
1949,2,32.041919204014064,42.766376196997655,21.317462211030474,464
1949,3,40.925139557200005,51.59654599090591,30.253733123494097,467
1949,4,52.54440722352851,65.35214320228353,39.736671244773504,468
1949,5,63.47699128281705,76.09767906192731,50.85630350370679,471
1949,6,71.65861965702014,83.7520701369597,59.56516917708058,471
1949,7,76.02176911848422,88.03565155209856,64.00788668486989,476
1949,8,73.47475121043264,86.23418413319587,60.71531828766941,477
1949,9,63.18779852493302,76.19902112783285,50.1765759220332,475
1949,10,56.8048778751362,68.73901469331753,44.87074105695488,475
1949,11,45.067941896211664,57.44260092246034,32.69328286996298,481
1949,12,34.12975943705354,44.82585666779918,23.433662206307908,478
1950,1,31.336665010084044,42.28702828967263,20.38630173049546,485
1950,2,33.586755551477054,44.497388038266536,22.676123064687573,479
1950,3,37.97350056730144,49.15504710476644,26.791954029836457,476
